id,formattedAddress,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,subdivision,zoning,lastSaleDate,lastSalePrice,hoa,architectureType,cooling,coolingType,heating,heatingType,exteriorType,fireplace,floorCount,foundationType,garage,garageSpaces,garageType,pool,roomCount,unitCount,viewType
"4-Oceans-West-Blvd,-Apt-401B,-Daytona-Beach,-FL-32118","4 Oceans West Blvd, Apt 401B, Daytona Beach, FL 32118",Daytona Beach,FL,32118,Volusia,29.17164,-80.983158,Condo,2.0,2.0,1400.0,,1994.0,OCEANS,,2024-06-24T00:00:00.000Z,327500,,Condo / Apartment,False,,False,,,True,,,False,,,False,,1.0,
"1401-S-Ocean-Blvd,-Apt-910,-Pompano-Beach,-FL-33062","1401 S Ocean Blvd, Apt 910, Pompano Beach, FL 33062",Pompano Beach,FL,33062,Broward,26.216002,-80.092431,Condo,2.0,2.0,1426.0,,1972.0,EMERALD TOWER CONDO,RM-45/HR,2024-06-24T00:00:00.000Z,550000,,Condo / Apartment,False,,False,,,False,,,False,,,False,,1.0,
"117-Bandol-St,-West-Palm-Beach,-FL-33404","117 Bandol St, West Palm Beach, FL 33404",West Palm Beach,FL,33404,Palm Beach,26.788915,-80.056686,Single Family,3.0,2.0,1500.0,1799.0,2021.0,,,2024-06-24T00:00:00.000Z,380000,,,False,,False,,,False,,,False,,,False,,,
"5505-Sun-Harbor-Rd,-Apt-149,-Panama-City,-FL-32401","5505 Sun Harbor Rd, Apt 149, Panama City, FL 32401",Panama City,FL,32401,Bay,30.18484,-85.73215,Condo,1.0,1.0,540.0,,1984.0,SUN HARBOR,,2024-06-24T00:00:00.000Z,182000,,Condo / Apartment,False,,False,,,False,1.0,,False,,,False,2.0,1.0,Water
"5915-12th-St-E,-Bradenton,-FL-34203","5915 12th St E, Bradenton, FL 34203",Bradenton,FL,34203,Manatee,27.436015,-82.550495,Single Family,2.0,1.0,896.0,10780.0,1956.0,,RSF-6,2024-06-24T00:00:00.000Z,150000,,Ranch,True,Commercial,True,Gravity,Stucco,True,1.0,,True,,Mixed,False,,1.0,
"402-Dartmouth-Dr,-Haines-City,-FL-33844","402 Dartmouth Dr, Haines City, FL 33844",Haines City,FL,33844,Polk,28.102471,-81.678714,Manufactured,,,1080.0,5811.0,1989.0,SWEETWATER GOLF AND TENNIS CLUB,,2024-06-24T00:00:00.000Z,82600,,Mobile Home,False,,False,,,False,,,True,,Carport,False,,1.0,
"0-Pace-St,-Brooksville,-FL-34614","0 Pace St, Brooksville, FL 34614",Brooksville,FL,34614,Hernando,28.662126,-82.525419,Land,,,,21344.0,,,,2024-06-24T00:00:00.000Z,30000,,,False,,False,,,False,,,False,,,False,,,
"1125-Ne-33rd-St,-Cape-Coral,-FL-33909","1125 Ne 33rd St, Cape Coral, FL 33909",Cape Coral,FL,33909,Lee,26.715704,-81.949763,Single Family,3.0,2.0,1550.0,10019.0,2025.0,,,2024-06-24T00:00:00.000Z,43000,,,False,,False,,,False,,,False,,,False,,,
"238-Hickory-Bluff-Rd,-Panama-City,-FL-32409","238 Hickory Bluff Rd, Panama City, FL 32409",Panama City,FL,32409,Bay,30.282656,-85.674616,Land,,,,21998.0,,,,2024-06-24T00:00:00.000Z,31000,,,False,,False,,,False,,,False,,,False,,,
"6603-Sw-10th-Ln,-Gainesville,-FL-32607","6603 Sw 10th Ln, Gainesville, FL 32607",Gainesville,FL,32607,Alachua,29.642287,-82.412686,Single Family,,,,7405.0,,GRAND OAKS,,2024-06-24T00:00:00.000Z,442225,,,False,,False,,,False,,,False,,,False,,,
"907-18th-Ave-N,-Lake-Worth,-FL-33460","907 18th Ave N, Lake Worth, FL 33460",Lake Worth,FL,33460,Palm Beach,26.637059,-80.055373,Single Family,3.0,3.0,1872.0,,1979.0,,,2024-06-24T00:00:00.000Z,483515,,,False,,False,,,False,,,False,,,False,,,
"174-Whirlwind-Pl,-Saint-Augustine,-FL-32095","174 Whirlwind Pl, Saint Augustine, FL 32095",Saint Augustine,FL,32095,Saint Johns,30.06163,-81.45913,Single Family,,,,8276.0,,,,2024-06-24T00:00:00.000Z,423497,,,False,,False,,,False,,,False,,,False,,,
"58-Cape-Grace-Ct,-Saint-Augustine,-FL-32095","58 Cape Grace Ct, Saint Augustine, FL 32095",Saint Augustine,FL,32095,Saint Johns,30.064555,-81.451806,Single Family,,,,10890.0,,,,2024-06-24T00:00:00.000Z,718982,,,False,,False,,,False,,,False,,,False,,,
"342-Twilight-Ln,-Saint-Augustine,-FL-32095","342 Twilight Ln, Saint Augustine, FL 32095",Saint Augustine,FL,32095,Saint Johns,30.063096,-81.455556,Single Family,,,,6534.0,,,,2024-06-24T00:00:00.000Z,618758,,,False,,False,,,False,,,False,,,False,,,
"294-Whirlwind-Pl,-Saint-Augustine,-FL-32095","294 Whirlwind Pl, Saint Augustine, FL 32095",Saint Augustine,FL,32095,Saint Johns,30.060763,-81.457206,Single Family,,,,6098.0,,,,2024-06-24T00:00:00.000Z,524600,,,False,,False,,,False,,,False,,,False,,,
"142-Gordon-Ave-S,-Unit-142,-Lehigh-Acres,-FL-33973","142 Gordon Ave S, Unit 142, Lehigh Acres, FL 33973",Lehigh Acres,FL,33973,Lee,26.609952,-81.717064,Multi-Family,2.0,1.0,780.0,,,,,2024-06-24T00:00:00.000Z,360000,,,False,,False,,,False,,,False,,,False,,,
"3329-Mayflower-St,-Unit-3329-1,-Jacksonville,-FL-32205","3329 Mayflower St, Unit 3329-1, Jacksonville, FL 32205",Jacksonville,FL,32205,Duval,30.310444,-81.712259,Apartment,1.0,1.0,616.0,22651.0,1979.0,,,2024-06-24T00:00:00.000Z,725000,,,False,,False,,,False,,,False,,,False,,,
"1697-Sw-107th-Mu-Ln,---52-1,-Ocala,-FL-34476","1697 Sw 107th Mu Ln, # 52-1, Ocala, FL 34476",Ocala,FL,34476,Marion,29.06564,-82.153966,Apartment,2.0,2.0,900.0,,,,,2024-06-24T00:00:00.000Z,325000,,,False,,False,,,False,,,False,,,False,,,
"6476-Hyde-Grove-Ave,-Jacksonville,-FL-32210","6476 Hyde Grove Ave, Jacksonville, FL 32210",Jacksonville,FL,32210,Duval,30.283896,-81.750231,Single Family,3.0,2.0,2175.0,48574.0,1950.0,HYDE GROVE R/P OF HYDE PK,RLD-90,2024-06-24T00:00:00.000Z,300000,,,True,Central,True,Forced Air,Brick Veneer,True,1.0,,True,,Mixed,False,1.0,1.0,
"15020-Sea-Salt-Way,-Bradenton,-FL-34211","15020 Sea Salt Way, Bradenton, FL 34211",Bradenton,FL,34211,Manatee,27.450105,-82.388672,Single Family,,,,9720.0,,LORRAINE LAKES PH IIB-3 & IIC,PD-R,2024-06-24T00:00:00.000Z,700000,,,False,,False,,,False,,,False,,,False,,,
"4975-Oyster-Pearl-St,-Bradenton,-FL-34211","4975 Oyster Pearl St, Bradenton, FL 34211",Bradenton,FL,34211,Manatee,27.45003,-82.389007,Land,,,,10936.0,,LORRAINE LAKES PH IIB-3 & IIC,PD-R,2024-06-24T00:00:00.000Z,637400,,,False,,False,,,False,,,False,,,False,,,
"185-Palmetto-Ave,-Apt-40,-Indialantic,-FL-32903","185 Palmetto Ave, Apt 40, Indialantic, FL 32903",Indialantic,FL,32903,Brevard,28.10181,-80.570456,Single Family,3.0,2.0,1350.0,3920.0,1973.0,GREEN FIELD SUBD,RU-2-15,2024-06-24T00:00:00.000Z,340000,,,True,Central,True,Central,Stucco,False,2.0,Slab / Mat / Raft,False,,,False,,1.0,
"6-Rambling-Ln,-Palm-Coast,-FL-32164","6 Rambling Ln, Palm Coast, FL 32164",Palm Coast,FL,32164,Flagler,29.509772,-81.234682,Single Family,3.0,2.0,1552.0,,,,,2024-06-24T00:00:00.000Z,57000,,,False,,False,,,False,,,False,,,False,,,
"1697-Sw-107th-Ln,-Ocala,-FL-34476","1697 Sw 107th Ln, Ocala, FL 34476",Ocala,FL,34476,Marion,29.065661,-82.153983,Multi-Family,4.0,4.0,1800.0,13939.0,2008.0,QUAIL RUN,R3,2024-06-24T00:00:00.000Z,325000,,Duplex,True,Commercial,True,Central,Stucco,False,1.0,Slab / Mat / Raft,False,,,False,,2.0,
"2490-Sw-14th-Dr,-Apt-9,-Gainesville,-FL-32608","2490 Sw 14th Dr, Apt 9, Gainesville, FL 32608",Gainesville,FL,32608,Alachua,29.628396,-82.342152,Condo,1.0,1.0,548.0,436.0,1979.0,PRAIRIEWOOD,,2024-06-25T00:00:00.000Z,60000,,Condo / Apartment,True,Central,False,,Composition,False,1.0,,False,,,False,,1.0,
"10335-Gulf-Beach-Hwy,-Unit-706,-Pensacola,-FL-32507","10335 Gulf Beach Hwy, Unit 706, Pensacola, FL 32507",Pensacola,FL,32507,Escambia,30.328833,-87.360979,Condo,3.0,2.0,1630.0,151371.0,2007.0,SNUG HARBOUR CONDOMINIUM,COM,2024-06-25T00:00:00.000Z,515000,,Condo / Apartment,True,Central,True,Central,Precast Concrete Panel,False,1.0,,False,,,False,,1.0,
"110-Calle-El-Jardin,-Unit-101,-Saint-Augustine,-FL-32095","110 Calle El Jardin, Unit 101, Saint Augustine, FL 32095",Saint Augustine,FL,32095,Saint Johns,30.0133,-81.389195,Condo,3.0,2.0,1383.0,,2004.0,EL JARDIN I,,2024-06-25T00:00:00.000Z,270000,,Condo / Apartment,False,,False,,,False,,,False,,,False,,1.0,
"404-9th-Ave-N,-Jacksonville-Beach,-FL-32250","404 9th Ave N, Jacksonville Beach, FL 32250",Jacksonville Beach,FL,32250,Duval,30.297055,-81.39501,Townhouse,4.0,3.5,1915.0,1742.0,1999.0,"PABLO BEACH NORTH,R/P PT",JRM-1,2024-06-25T00:00:00.000Z,635000,,,True,Central,True,Forced Air,Stucco,False,3.0,,True,2.0,Garage,False,,1.0,
"1246-Briarcliff-Rd-S,-Jacksonville,-FL-32218","1246 Briarcliff Rd S, Jacksonville, FL 32218",Jacksonville,FL,32218,Duval,30.424599,-81.667077,Single Family,3.0,2.0,907.0,6345.0,1954.0,HIGHLANDS UNIT 07,RLD-60,2024-06-25T00:00:00.000Z,154900,,,True,Central,True,Forced Air,Concrete Block,False,1.0,,True,,Detached,False,,1.0,
"1170-S-Alhambra-Cir,-Coral-Gables,-FL-33146","1170 S Alhambra Cir, Coral Gables, FL 33146",Coral Gables,FL,33146,Miami-Dade,25.706276,-80.276172,Single Family,4.0,3.0,2319.0,9600.0,1954.0,CORAL GABLES RIVIERA SEC PT 13,"0100:SINGLE FAM,GENERAL",2024-06-25T00:00:00.000Z,1750000,,,False,,False,,Concrete Block,False,1.0,,False,,,False,,1.0,
"5413-Reef-Dr,-New-Port-Richey,-FL-34652","5413 Reef Dr, New Port Richey, FL 34652",New Port Richey,FL,34652,Pasco,28.219404,-82.724842,Single Family,2.0,2.0,1128.0,5100.0,1972.0,SPRING LAKE ESTATES,00R4,2024-06-25T00:00:00.000Z,197000,,,True,Central,True,Forced Air,Concrete Block,False,1.0,,True,1.0,Attached,False,,1.0,
"305-N-Villa-San-Marco-Dr,-Unit-104,-Saint-Augustine,-FL-32086","305 N Villa San Marco Dr, Unit 104, Saint Augustine, FL 32086",Saint Augustine,FL,32086,Saint Johns,29.860081,-81.329059,Condo,2.0,2.0,1085.0,11257.0,2004.0,VILLA SAN MARCO,,2024-06-25T00:00:00.000Z,258000,,Condo / Apartment,False,,False,,,False,,,False,,,False,,,
"7526-Coventry-Dr,-Port-Richey,-FL-34668","7526 Coventry Dr, Port Richey, FL 34668",Port Richey,FL,34668,Pasco,28.313303,-82.689882,Single Family,3.0,1.0,1320.0,4994.0,1971.0,HOLIDAY HILL,00R4,2024-06-25T00:00:00.000Z,199900,,,True,Window,True,Electric,Concrete Block,False,1.0,,False,,,False,,1.0,
"2703-Summerfield-Rd,-Winter-Park,-FL-32792","2703 Summerfield Rd, Winter Park, FL 32792",Winter Park,FL,32792,Orange,28.586116,-81.31504,Single Family,4.0,2.0,1746.0,10890.0,1967.0,GOLFSIDE SEC 1,R-1A,2024-06-25T00:00:00.000Z,520000,,,True,Central,True,Forced Air,Concrete Block,True,1.0,,True,2.0,Garage,True,1.0,1.0,
"2926-Stanfield-Ave,-Orlando,-FL-32814","2926 Stanfield Ave, Orlando, FL 32814",Orlando,FL,32814,Orange,28.57896,-81.316105,Single Family,4.0,3.0,2299.0,5448.0,2009.0,BALDWIN PARK UT 10,PD,2024-06-25T00:00:00.000Z,1056000,,,True,Central,True,Forced Air,Stucco,False,1.0,,True,2.0,Garage,False,,1.0,
"2625-Clairfont-Ct,-Cape-Coral,-FL-33991","2625 Clairfont Ct, Cape Coral, FL 33991",Cape Coral,FL,33991,Lee,26.624898,-82.028205,Single Family,3.0,2.0,1726.0,5706.0,2009.0,SANDOVAL PHASE,A,2024-06-25T00:00:00.000Z,360000,,Ranch,True,Central,True,Forced Air,Stucco,False,1.0,,True,,Attached,False,,,
"2073-Continental-Ave,-Tallahassee,-FL-32304","2073 Continental Ave, Tallahassee, FL 32304",Tallahassee,FL,32304,Leon,30.455136,-84.316506,Single Family,2.0,2.0,792.0,2178.0,1983.0,CONTINENTAL OAKS UNIT II,,2024-06-25T00:00:00.000Z,100000,,,True,Central,False,,Siding,False,1.0,Pier / Post & Beam,False,,,False,,1.0,
"14107-Sw-33rd-Court-Rd,-Ocala,-FL-34473","14107 Sw 33rd Court Rd, Ocala, FL 34473",Ocala,FL,34473,Marion,29.016985,-82.175589,Single Family,3.0,2.0,1363.0,10454.0,1996.0,MARION OAKS,R1,2024-06-25T00:00:00.000Z,180000,,,True,Commercial,True,Heat Pump,Stucco,False,1.0,Slab / Mat / Raft,True,2.0,Garage,False,,1.0,
"2459-Sw-158th-Street-Rd,-Ocala,-FL-34473","2459 Sw 158th Street Rd, Ocala, FL 34473",Ocala,FL,34473,Marion,28.988116,-82.16638,Land,,,,10890.0,,MARION OAKS,R1,2024-06-25T00:00:00.000Z,415000,,,False,,False,,,False,,,False,,,False,,,
"721-E-Mcnab-Rd,-Apt-3,-Pompano-Beach,-FL-33060","721 E Mcnab Rd, Apt 3, Pompano Beach, FL 33060",Pompano Beach,FL,33060,Broward,26.211837,-80.111757,Apartment,1.0,1.0,570.0,,1957.0,CYPRESS LAKE 5 CO OP,RM-20,2024-06-25T00:00:00.000Z,189900,,,False,,False,,,False,,,False,,,False,,1.0,
"1815-Rock-Lake-Dr,-Orlando,-FL-32805","1815 Rock Lake Dr, Orlando, FL 32805",Orlando,FL,32805,Orange,28.547938,-81.40423,Single Family,3.0,2.0,1411.0,11411.0,1960.0,ROCK LAKE SHORES 1ST ADD,R-1AA/T,2024-06-25T00:00:00.000Z,234000,,,True,Central,True,Forced Air,Concrete Block,False,1.0,,True,2.0,Carport,False,,1.0,
"10203-Collins-Ave,-Unit-2001,-Bal-Harbour,-FL-33154","10203 Collins Ave, Unit 2001, Bal Harbour, FL 33154",Bal Harbour,FL,33154,Miami-Dade,25.895176,-80.123202,Condo,6.0,5.0,7442.0,,2016.0,OCEANA BAL HARBOUR CONDO,5000:HOTELS&MOTELS-GEN,2024-06-25T00:00:00.000Z,17500000,,Condo / Apartment,False,,False,,,False,,,False,,,False,,,
"99-Hay-Bale-Trl,-Ormond-Beach,-FL-32174","99 Hay Bale Trl, Ormond Beach, FL 32174",Ormond Beach,FL,32174,Volusia,29.267541,-81.094595,Single Family,3.0,2.5,1795.0,3485.0,1985.0,TRAILS,,2024-06-25T00:00:00.000Z,346000,,,True,Commercial,True,Forced Air,Other,True,1.0,Slab / Mat / Raft,True,,Attached,False,,1.0,
"5128-Crown-Haven-Dr,-Kissimmee,-FL-34746","5128 Crown Haven Dr, Kissimmee, FL 34746",Kissimmee,FL,34746,Osceola,28.338408,-81.49027,Single Family,4.0,3.5,1637.0,1742.0,2017.0,COMPASS BAY TOWNHOMES B UNITS,,2024-06-25T00:00:00.000Z,365000,,,True,Package,True,,Stucco,False,2.0,Footing,True,,Garage,False,,,
"5147-1st-Ave-N,-Saint-Petersburg,-FL-33710","5147 1st Ave N, Saint Petersburg, FL 33710",Saint Petersburg,FL,33710,Pinellas,27.772134,-82.70336,Single Family,3.0,2.0,1461.0,8098.0,1954.0,WHITE'S REPLAT,,2024-06-25T00:00:00.000Z,350000,,,True,Central,True,Central,Stucco,False,1.0,Footing,True,,Carport,False,,1.0,
"230-49th-St-N,-Saint-Petersburg,-FL-33710","230 49th St N, Saint Petersburg, FL 33710",Saint Petersburg,FL,33710,Pinellas,27.773465,-82.700163,Single Family,2.0,1.0,1236.0,5558.0,1925.0,ALLEN PARK SEC A,,2024-06-25T00:00:00.000Z,350000,,,True,Central,True,Central,Stucco,True,1.0,Footing,True,1.0,Mixed,False,,1.0,
"713-Center-St,-Jacksonville,-FL-32205","713 Center St, Jacksonville, FL 32205",Jacksonville,FL,32205,Duval,30.318884,-81.699633,Single Family,2.0,1.0,1068.0,5623.0,1948.0,GILMORE PLACE,RMD-A,2024-06-25T00:00:00.000Z,163000,,,True,Central,True,Forced Air,Aluminum / Vinyl Siding,False,1.0,,True,1.0,Carport,False,,1.0,
"12723-N-Ola-Ave,-Tampa,-FL-33612","12723 N Ola Ave, Tampa, FL 33612",Tampa,FL,33612,Hillsborough,28.064431,-82.463125,Single Family,3.0,2.0,1840.0,10950.0,2001.0,NORTH TAMPA HEIGHTS,RSC-6,2024-06-25T00:00:00.000Z,256700,,Contemporary,True,Central,True,Central,Stucco,True,1.0,,True,2.0,Garage,False,,1.0,
"14828-Rolling-Rock-Pl,-Wellington,-FL-33414","14828 Rolling Rock Pl, Wellington, FL 33414",Wellington,FL,33414,Palm Beach,26.652307,-80.283009,Single Family,4.0,2.0,3655.0,87556.0,1987.0,SADDLE TRAIL PARK OF WELLINGTON,PUD,2024-06-25T00:00:00.000Z,3300000,,,True,Commercial,True,Forced Air,Stucco,False,1.0,,True,,Garage,False,,,Water
"16-Nw-78th-St,-Miami,-FL-33150","16 Nw 78th St, Miami, FL 33150",Miami,FL,33150,Miami-Dade,25.846131,-80.19711,Single Family,3.0,2.0,1467.0,6695.0,1922.0,PHOENIX PARK RESUB,"4600:MULTI-FAMILY,5+STORY",2024-06-25T00:00:00.000Z,530000,,,False,,False,,Concrete Block,False,1.0,,False,,,False,,1.0,
"30146-Tokara-Ter,-Mount-Dora,-FL-32757","30146 Tokara Ter, Mount Dora, FL 32757",Mount Dora,FL,32757,Lake,28.786963,-81.600981,Single Family,4.0,3.0,3386.0,11801.0,2010.0,SULLIVAN RANCH,,2024-06-25T00:00:00.000Z,575000,,,True,Central,True,Forced Air,Combination,False,1.0,Slab / Mat / Raft,True,2.0,Garage,False,,1.0,
"19310-Nw-38th-Ct,-Miami-Gardens,-FL-33055","19310 Nw 38th Ct, Miami Gardens, FL 33055",Miami Gardens,FL,33055,Miami-Dade,25.949356,-80.264455,Single Family,3.0,2.0,1639.0,10000.0,1958.0,CAROL CITY 2ND ADDN,"0100:SINGLE FAM,GENERAL",2024-06-25T00:00:00.000Z,595000,,,False,,False,,Concrete Block,False,1.0,,True,,Garage,False,,1.0,
"3010-E-Chelsea-St,-Tampa,-FL-33610","3010 E Chelsea St, Tampa, FL 33610",Tampa,FL,33610,Hillsborough,27.985301,-82.425745,Single Family,3.0,1.0,936.0,4738.0,1950.0,HAMNERS W E GEORGE WASHINGTON CARVER SUB,RS-50,2024-06-25T00:00:00.000Z,239000,,,True,Central,True,Central,Concrete Block,False,1.0,,True,,Garage,False,,1.0,
"19466-Paddock-View-Dr,-Tampa,-FL-33647","19466 Paddock View Dr, Tampa, FL 33647",Tampa,FL,33647,Hillsborough,28.166434,-82.297849,Single Family,5.0,3.0,3845.0,7897.0,2015.0,K-BAR RANCH PARCEL Q PHASE 2,PD-A,2024-06-25T00:00:00.000Z,585000,,Contemporary,True,Central,True,Central,Stucco,False,2.0,,True,2.0,Garage,False,,1.0,
"1509-Lindale-Cir,-Lehigh-Acres,-FL-33936","1509 Lindale Cir, Lehigh Acres, FL 33936",Lehigh Acres,FL,33936,Lee,26.611865,-81.659707,Single Family,2.0,1.0,920.0,9680.0,1970.0,WEDGEWOOD ESTATES,,2024-06-25T00:00:00.000Z,234000,,Ranch,True,Central,True,Forced Air,Concrete,False,1.0,,True,1.0,Carport,False,,1.0,
"214-Eaglesmere-Dr,-Lehigh-Acres,-FL-33936","214 Eaglesmere Dr, Lehigh Acres, FL 33936",Lehigh Acres,FL,33936,Lee,26.591558,-81.61868,Single Family,2.0,2.0,1262.0,14985.0,1989.0,AMBERWOOD ESTATES,RS-1,2024-06-25T00:00:00.000Z,275000,,Ranch,True,Central,True,Forced Air,Stucco,False,1.0,,True,2.0,Attached,False,,1.0,
"906-Roosevelt-Ave,-Lehigh-Acres,-FL-33936","906 Roosevelt Ave, Lehigh Acres, FL 33936",Lehigh Acres,FL,33936,Lee,26.633738,-81.592812,Single Family,2.0,2.0,955.0,21632.0,1992.0,LEHIGH ACRES,RS-1,2024-06-25T00:00:00.000Z,29000,,Ranch,True,Central,True,Forced Air,Stucco,False,1.0,,True,1.0,Attached,True,,1.0,
"18033-Laurel-Valley-Rd,-Fort-Myers,-FL-33967","18033 Laurel Valley Rd, Fort Myers, FL 33967",Fort Myers,FL,33967,Lee,26.476998,-81.821849,Single Family,3.0,2.0,1250.0,8800.0,1978.0,SCP GOLF COURSE ADDITION,RS-1,2024-06-25T00:00:00.000Z,300000,,Ranch,True,Central,True,Forced Air,Stucco,False,1.0,,True,1.0,Attached,False,,1.0,
"2917-Olga-Pl,-Jacksonville,-FL-32205","2917 Olga Pl, Jacksonville, FL 32205",Jacksonville,FL,32205,Duval,30.308532,-81.70162,Multi-Family,6.0,4.0,3110.0,6316.0,1940.0,WILLOW BROOK TERRACE,RMD-B,2024-06-25T00:00:00.000Z,625000,,Duplex,True,Central,True,Forced Air,Brick Veneer,False,2.0,,True,,Detached,False,,2.0,
"6240-Kelly-Ct,-Panama-City,-FL-32404","6240 Kelly Ct, Panama City, FL 32404",Panama City,FL,32404,Bay,30.156663,-85.580754,Single Family,2.0,1.0,672.0,8146.0,1971.0,KIMBREL PINES,CLWY18,2024-06-25T00:00:00.000Z,29900,,Mobile Home,True,Window,True,,Metal,False,1.0,,False,,,False,,1.0,
"1151-N-Hiatus-Rd,-Plantation,-FL-33323","1151 N Hiatus Rd, Plantation, FL 33323",Plantation,FL,33323,Broward,26.138064,-80.298434,Single Family,5.0,4.0,2829.0,60674.0,1983.0,VAN PLAT 150-38 B,RS-1EP,2024-06-25T00:00:00.000Z,1278000,,,True,Central,False,,Stucco,False,1.0,Slab / Mat / Raft,True,2.0,Garage,False,,1.0,
"4-163rd-Ave,-Apt-9,-Redington-Beach,-FL-33708","4 163rd Ave, Apt 9, Redington Beach, FL 33708",Redington Beach,FL,33708,Pinellas,27.81283,-82.816812,Condo,2.0,3.0,1635.0,,1974.0,COSTA VISTA CONDO,,2024-06-25T00:00:00.000Z,365000,,Condo / Apartment,True,Commercial,True,,Brick / Stone,False,1.0,,False,,,False,,1.0,Average
"1750-Ne-115th-St,-Apt-404,-Miami,-FL-33181","1750 Ne 115th St, Apt 404, Miami, FL 33181",Miami,FL,33181,Miami-Dade,25.881596,-80.162857,Condo,1.0,1.0,834.0,,1967.0,BAHIA VISTA CONDO,"4900:MULTI-FAM,CONDOMINUM",2024-06-25T00:00:00.000Z,219000,,Condo / Apartment,False,,False,,,False,,,False,,,False,,1.0,
"1821-Nw-74th-Ter,-Miami,-FL-33147","1821 Nw 74th Ter, Miami, FL 33147",Miami,FL,33147,Miami-Dade,25.842627,-80.227885,Multi-Family,4.0,2.0,1204.0,5459.0,1949.0,BETHUNE HOMESITES,"5700:DUPLEXES,GENERAL",2024-06-25T00:00:00.000Z,310000,,Duplex,False,,False,,Concrete Block,False,1.0,,False,,,False,,2.0,
"1213-19th-Ter,-Key-West,-FL-33040","1213 19th Ter, Key West, FL 33040",Key West,FL,33040,Monroe,24.569389,-81.755034,Single Family,3.0,2.0,1668.0,5800.0,1968.0,PEARLMAN ESTATES FIRST ADDN EXTENSION,,2024-06-25T00:00:00.000Z,1100000,,,True,Commercial,True,Forced Air,Other,False,1.0,Other,True,,Carport,True,,1.0,
"1680-5th-Ct,-Vero-Beach,-FL-32960","1680 5th Ct, Vero Beach, FL 32960",Vero Beach,FL,32960,Indian River,27.632009,-80.384012,Single Family,3.0,2.0,983.0,5663.0,1959.0,ROCKRIDGE SUB UNIT 6,RM-10,2024-06-25T00:00:00.000Z,340000,,,True,Commercial,True,Forced Air,Concrete Block,False,1.0,Slab / Mat / Raft,False,,,False,3.0,1.0,
"1731-5th-Ave,-Vero-Beach,-FL-32960","1731 5th Ave, Vero Beach, FL 32960",Vero Beach,FL,32960,Indian River,27.633097,-80.383727,Single Family,2.0,1.0,888.0,6970.0,1959.0,ROCKRIDGE SUB UNIT 7,RM-10,2024-06-25T00:00:00.000Z,300000,,,False,,False,,Concrete Block,False,1.0,Slab / Mat / Raft,False,,,False,5.0,1.0,
"1424-E-17th-St,-Jacksonville,-FL-32206","1424 E 17th St, Jacksonville, FL 32206",Jacksonville,FL,32206,Duval,30.354128,-81.636277,Land,,17.0,3651.0,22198.0,1962.0,CUMMINGS S/D LOT 10 BLK D,RLD-60,2024-06-25T00:00:00.000Z,16500,,,True,Central,True,,Concrete Block,False,1.0,,False,,,False,12.0,1.0,
"102-Springhurst-Cir,-Lake-Mary,-FL-32746","102 Springhurst Cir, Lake Mary, FL 32746",Lake Mary,FL,32746,Seminole,28.770962,-81.320881,Single Family,4.0,2.0,2150.0,10203.0,1989.0,SPRINGHURST PARK,,2024-06-25T00:00:00.000Z,600000,,,True,Central,True,Central,Stucco,True,1.0,Footing,True,2.0,Garage,True,,1.0,
"11158-Sw-71st-Ct,-Ocala,-FL-34476","11158 Sw 71st Ct, Ocala, FL 34476",Ocala,FL,34476,Marion,29.060365,-82.23713,Single Family,2.0,2.0,1778.0,8276.0,1996.0,OAK RUN,PUD,2024-06-25T00:00:00.000Z,260000,,,True,Commercial,True,Heat Pump,Stucco,False,1.0,Slab / Mat / Raft,True,2.0,Garage,False,,1.0,
"731-Mulberry-St,-Daytona-Beach,-FL-32114","731 Mulberry St, Daytona Beach, FL 32114",Daytona Beach,FL,32114,Volusia,29.225198,-81.028289,Single Family,2.0,1.0,639.0,5000.0,1927.0,KINGSTON,,2024-06-25T00:00:00.000Z,78000,,,False,,True,,Aluminum / Vinyl Siding,False,1.0,Wood,True,,Attached,False,,1.0,
"124-Pierce-Ave,-Daytona-Beach,-FL-32114","124 Pierce Ave, Daytona Beach, FL 32114",Daytona Beach,FL,32114,Volusia,29.227186,-81.027176,Single Family,3.0,1.0,1124.0,4800.0,1949.0,KINGSTON,,2024-06-25T00:00:00.000Z,235000,,,True,Commercial,True,Convection,Baked Enamel,True,1.0,Block,True,,Attached,False,,1.0,
"1395-Se-26th-Ave,-Homestead,-FL-33035","1395 Se 26th Ave, Homestead, FL 33035",Homestead,FL,33035,Miami-Dade,25.457329,-80.438179,Single Family,4.0,3.0,1883.0,1540.0,2007.0,KEYS GARDEN,PLANNED UNIT DEVELOPMENT,2024-06-25T00:00:00.000Z,385000,,Condo / Apartment,False,,False,,,False,2.0,,True,,Garage,False,,,
"16901-Sw-302nd-Ter,-Homestead,-FL-33030","16901 Sw 302nd Ter, Homestead, FL 33030",Homestead,FL,33030,Miami-Dade,25.486303,-80.465308,Single Family,3.0,2.0,1792.0,8925.0,1954.0,HELDS SUB,"0100:SINGLE FAM,GENERAL",2024-06-25T00:00:00.000Z,515000,,,False,,False,,Concrete Block,False,1.0,,False,,,False,,1.0,
